sub_id,Duration (in seconds),RecordedDate,LocationLatitude,LocationLongitude,consent,citizen,us_location,prolificID_typed,selfBFI_1,selfBFI_2,selfBFI_3,selfBFI_4,selfBFI_5,selfBFI_6,selfBFI_7,selfBFI_8,selfBFI_9,selfBFI_10,selfBFI_11,selfBFI_12,selfBFI_13,selfBFI_14,selfBFI_15,selfBFI_16,selfBFI_17,selfBFI_18,selfBFI_19,selfED_1,selfED_2,selfED_3,selfED_4,selfED_5,qcheck_bfi_notsupport,qcheck2_bfi_notsupport,SterBFIAnti_1,SterBFIAnti_2,SterBFIAnti_3,SterBFIAnti_4,SterBFIAnti_5,SterBFIAnti_6,SterBFIAnti_7,SterBFIAnti_8,SterBFIAnti_9,SterBFIAnti_10,SterBFIAnti_11,SterBFIAnti_12,SterBFIAnti_13,SterBFIAnti_14,SterBFIAnti_15,SterBFIAnti_16,SterBFIAnti_17,SterBFIAnti_18,SterBFIAnti_19,SterEDAnti_1,SterEDAnti_2,SterEDAnti_3,SterEDAnti_4,SterEDAnti_5,qcheck_bfi_trump,qcheck2_bfi_trump,SterBFITrump_1,SterBFITrump_2,SterBFITrump_3,SterBFITrump_4,SterBFITrump_5,SterBFITrump_6,SterBFITrump_7,SterBFITrump_8,SterBFITrump_9,SterBFITrump_10,SterBFITrump_11,SterBFITrump_12,SterBFITrump_13,SterBFITrump_14,SterBFITrump_15,SterBFITrump_16,SterBFITrump_17,SterBFITrump_18,SterBFITrump_19,SterEDTrump_1,SterEDTrump_2,SterEDTrump_3,SterEDTrump_4,SterEDTrump_5,opin_pol,opin_pol_lastchance,opin_pol2,day_support_trump_targ,questionable_pt,qcheck_targ_trump,qcheck2_targ_trump,TargBFITrump_1,TargBFITrump_2,TargBFITrump_3,TargBFITrump_4,TargBFITrump_5,TargBFITrump_6,TargBFITrump_7,TargBFITrump_8,TargBFITrump_9,TargBFITrump_10,TargBFITrump_11,TargBFITrump_12,TargBFITrump_13,TargBFITrump_14,TargBFITrump_15,TargBFITrump_16,TargBFITrump_17,TargBFITrump_18,TargBFITrump_19,TargEDTrump_1,TargEDTrump_2,TargEDTrump_3,TargEDTrump_4,TargEDTrump_5,day_nosupport_targ,qcheck_targ_nosupport,qcheck2_targ_nosupport,TargBFIAnti_1,TargBFIAnti_2,TargBFIAnti_3,TargBFIAnti_4,TargBFIAnti_5,TargBFIAnti_6,TargBFIAnti_7,TargBFIAnti_8,TargBFIAnti_9,TargBFIAnti_10,TargBFIAnti_11,TargBFIAnti_12,TargBFIAnti_13,TargBFIAnti_14,TargBFIAnti_15,TargBFIAnti_16,TargBFIAnti_17,TargBFIAnti_18,TargBFIAnti_19,TargEDAnti_1,TargEDAnti_2,TargEDAnti_3,TargEDAnti_4,TargEDAnti_5,cont_pol_trump,fund_pol_trump,lib_pol_trump_8,cons_pol_trump_8,threat_pol_trump,ident_pol_trump,cont_pol_antitrump,fund_pol_antitrump,lib_pol_antitrump_8,cons_pol_antitrump_8,threat_pol_antitrump,ident_pol_antitrump,poli_orient_1,poli_orient_2,poli_orient_3,house_most_members,congress_percent_1,congress_percent_2,age,gender,gender_3_TEXT,education,parent_education,race,race_8_TEXT,country_birth,country_birth_2_TEXT,country_raised,country_raised_2_TEXT,native_language,native_language_2_TEXT,IPAddress
581,3117,10/21/2020 18:10,29.32049561,-96.08580017,1,1,1,5f5571144af6f3944d6d2833,3,4,3,5,5,3,3,3,4,1,2,2,4,2,4,5,3,1,4,5,5,2,4,1,2,,4,5,2,4,4,3,4,3,2,2,3,4,4,3,4,4,3,2,5,4,3,4,4,2,1,,2,2,,2,2,5,4,2,2,3,3,2,4,4,2,2,1,4,5,4,4,3,4,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jen wakes up early. Eats breakfast and gets ready for work. Heads to work and has a productive day. Comes home to relax and watch some TV maybe spend time with her kids if she has any. pursues some hobbies, has dinner and heads to bed.",2,,2,5,2,3,5,3,2,2,2,3,5,4,5,4,4,4,2,2,4,5,4,1,5,3,,,,,,,5,5,2,7,2,2,3,1,2,6,60,52,35,2,,4,22,6,,1,,1,,1,,168.235.162.38
582,786,10/21/2020 18:11,40.90390015,-73.83699799,1,1,1,5aa806e7777df200016088c5,2,3,1,2,4,4,2,1,1,1,4,4,3,4,4,3,1,2,4,3,5,3,2,4,2,,3,4,3,4,4,3,3,2,3,2,4,3,3,4,3,4,1,3,3,4,4,4,4,3,1,,1,1,3,2,2,4,5,3,3,5,4,2,2,1,2,2,4,5,2,1,4,1,4,2,2,,,Jen wakes up early to get the kids ready for school. After she wakes up she makes some coffee. Then she checks to make sure that her husband has everything he needs for work as well. Then she drives the kids to school before going to her own job. She stays at work until 5 pm when her shift ends. She then meets the kids at school to pick them up after their afterschool activities have completed. She goes home to make dinner and is greeted by her husband when he comes home at 7 pm. They enjoy a family dinner and then the kids go to work on their homework.,1,1,,2,3,3,4,3,3,2,2,2,3,3,3,4,3,2,3,1,2,4,2,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,8,3,3,3,2,4,2,29,76,34,2,,5,1,7,,1,,1,,1,,66.108.155.155
583,4389,10/21/2020 18:12,28.01089478,-82.49479675,1,1,1,5eb3389a7168b412a444182e,4,3,3,4,5,3,3,5,5,3,5,1,5,,4,4,4,5,3,3,4,1,1,2,1,2,4,4,4,4,2,3,3,4,3,3,3,4,3,3,,,4,3,3,4,2,2,2,4,3,1,4,4,4,4,4,3,3,4,4,3,2,4,2,2,3,3,4,4,4,2,3,4,2,2,2,,,she is probably an orchard farmer when she not attending to her duties she spends her days writing and watching fox news ,1,1,,4,3,5,5,2,2,5,3,3,3,3,4,2,4,2,5,1,3,4,4,3,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,7,3,3,3,3,4,2,72,61,25,1,,5,,3,,,,1,,1,,72.185.237.109
584,2906,10/21/2020 18:16,42.65629578,-83.12310028,1,1,1,5eb99d9864de670ba6745bd9,2,4,1,5,5,4,1,4,4,2,4,4,3,3,3,4,1,2,5,5,5,1,2,5,2,,3,4,3,4,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,,2,2,3,3,3,4,4,3,3,3,3,2,2,2,3,2,3,4,2,3,3,3,3,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jen, a single mom of two kids. Works a full-time job to provide for her and her family. On a typical day, she wakes up early to get her kids ready for the day, takes them to school then heads to work. After work, she picks up her kids from school and prepares dinner. She has a few minutes to herself after the kids go to bed and spends her free time having a glass of wine and reading or watching TV.",2,,3,4,2,5,4,3,2,2,3,2,3,3,3,3,3,3,2,2,3,3,4,3,4,4,,,,,,,3,5,3,7,4,4,2,2,2,3,49,53,25,2,,5,24,6,,2,,1,,2,,68.42.221.123
585,4284,10/21/2020 18:25,25.76119995,-80.31369781,1,1,1,5765c0fcf2e23200017ded5e,3,3,3,3,4,2,3,4,3,4,2,3,3,2,4,2,3,4,3,2,2,3,5,3,2,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"She wakes up, makes coffee and checks her phone/emails/etc. She probably uses the bathroom I suppose and gets some light going/opens blinds/etc. I also think she might eventually grow hungry and make something to eat and/or drink too. Later on she may do some work activities, hobbies and etc. before night-time where she likely eats some other meal and ""settles in"" more in her place of residence for that 24-hour or 12-hour period after sundown/night-time ensues.",2,,3,3,3,3,3,3,3,3,2,3,3,3,2,4,3,3,3,2,3,3,3,3,3,3,,,,,,,2,1,4,4,1,2,3,3,3,6,56,55,28,1,,2,22,6,,1,,1,,1,,104.2.250.69
586,656,10/21/2020 18:26,39.37089539,-76.8003006,1,1,1,5d863f244d401800016ece02,5,2,5,5,5,2,5,5,4,2,1,3,1,1,2,4,4,3,3,4,5,4,2,2,2,,3,4,4,4,4,3,4,2,4,3,3,2,2,2,3,4,4,3,3,4,5,3,4,3,1,,1,3,2,2,4,4,5,2,2,2,3,2,3,4,3,2,4,3,3,3,5,1,5,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Jen is a normal middle-aged woman who loves hiking and skydiving. Her family supports Trump but she has decided to vote the other way.,2,,4,5,2,3,4,4,3,2,2,2,4,4,4,4,4,4,3,2,4,5,5,1,5,5,,,,,,,4,4,5,8,2,3,2,2,2,3,60,40,25,1,,3,1,3,,1,,1,,1,,100.16.127.243
587,670,10/21/2020 18:26,40.74119568,-73.92230225,1,1,1,5eab89102e910016bb0b5414,2,5,4,3,5,4,2,5,2,2,4,4,4,2,5,4,2,3,4,3,4,5,5,4,2,,2,5,3,3,5,4,2,4,3,2,5,4,4,3,5,3,2,2,3,4,4,3,3,4,1,,1,1,3,2,1,4,5,3,4,5,4,1,3,1,2,1,5,5,1,2,5,2,3,2,2,,,"Jen is probably a housewife llving in the middle of Oklahoma with her husband and 4 kids. Her husband has a good job and makes good money for them to live in a big house in a suburban, mainly white community. She doesn't believe in abortion and is an evangelical Christian and makes sure her kids read the Bible and provides for the house through housework.",1,1,,2,4,4,3,2,2,4,3,2,4,4,4,3,2,3,4,4,2,5,3,5,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,9,5,5,2,2,2,2,45,57,23,2,,5,24,7,,1,,1,,1,,24.102.91.19
588,1561,10/21/2020 18:43,41.62669373,-87.60299683,1,1,1,5c9e89d950dde20001ce12b3,4,4,3,3,4,3,1,2,3,3,3,3,3,4,3,3,3,2,3,4,3,3,3,3,2,,3,4,2,3,4,3,2,2,3,2,3,3,4,3,3,3,3,2,3,4,4,3,3,3,1,,2,3,2,3,3,4,3,2,3,2,4,4,3,3,3,3,3,3,4,4,4,2,3,3,,5,2,Jen likes to use social media such as twitter,1,1,,3,3,2,4,4,2,3,2,4,3,3,3,3,4,3,3,3,2,3,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,8,1,2,3,3,3,2,27,30,28,1,,1,20,3,,1,,1,,1,,76.231.78.19
589,997,10/21/2020 18:46,32.9750061,-82.84059906,1,1,1,5f289b63a0b4741f0ce3fcbe,4,2,1,1,4,4,2,1,1,2,4,2,5,4,4,4,2,2,4,3,4,2,2,2,1,2,3,4,3,2,3,4,4,2,3,3,3,3,3,2,2,3,3,3,4,4,2,2,4,4,1,,2,3,3,3,4,1,4,4,2,2,3,2,3,3,3,2,4,4,2,2,5,1,4,3,1,,,"She is married, has 2 children.  Her husband is a VP at a corporation.  She has 1 dog.  She does some charity work.  She takes the children to school, then goes to the gym.  She has lunch with a friend then does some window shopping, then picks up the kids.  Picks up take out for dinner.",1,1,,2,4,2,3,4,4,3,2,3,3,5,3,4,4,4,3,3,4,4,3,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,8,2,2,,,,,,,4,2,4,6,62,66,64,2,,7,2,6,,1,,1,,1,,68.190.35.84
590,608,10/21/2020 18:55,39.73519897,-84.08640289,1,1,1,5f8b51b5950fa92715feae22,5,4,5,4,4,4,4,4,4,5,5,4,4,5,5,5,4,4,4,4,4,2,2,4,2,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,4,1,,,Jane was busy with a collection of a fund in a typical day. She will try heart and soul to do something.,1,1,,4,5,4,5,5,4,5,5,4,4,4,4,4,5,5,4,5,5,5,4,4,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,7,8,3,4,,,,,,,4,5,4,6,80,59,25,2,,7,1,6,,1,,1,,1,,74.131.40.75
591,445,10/22/2020 14:41,38.85969543,-77.19799805,1,1,1,5f89dc33b21646039722f902,3,4,4,5,4,1,2,3,3,5,4,4,4,3,3,4,5,2,2,5,4,3,2,4,2,,3,5,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,1,1,3,3,3,3,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"She probably lives in a suburb of a major city or in a major city. She has a regular 9-5 job with a husband, kids, and pets.",2,,3,4,3,3,4,3,3,3,3,3,4,4,4,3,3,3,2,3,3,3,3,3,3,3,,,,,,,5,5,0,9,4,1,1,1,1,2,40,60,23,2,,5,22,2,,1,,1,,1,,68.100.25.130
592,684,10/22/2020 14:41,27.64109802,-80.47820282,1,1,1,5dcf0e94fce60605794da411,3,4,2,1,5,5,1,1,1,1,4,4,5,4,4,4,2,1,4,4,5,2,4,4,2,,3,5,2,3,4,3,3,2,2,2,4,5,5,2,4,4,,1,4,3,3,3,4,4,1,,2,2,3,3,2,3,4,3,3,4,4,2,3,1,2,1,3,4,1,4,3,1,3,3,2,,,"Jen is a teacher in an elementary school. She has 2 children, who attend the same school. She is a Republican, living in a small mid western town and spends time with her extended family and friends. She teches 1st grade, shops , cooks and plays with her children in a typical day.",1,1,,2,4,2,2,3,3,2,2,2,3,5,5,4,2,4,4,2,2,5,4,4,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,9,5,5,2,2,2,2,41,51,72,1,,7,22,,,1,,1,,1,,69.137.162.151
593,574,10/22/2020 14:43,38.14050293,-85.69360352,1,1,1,5ef7710bb5b38908a7fc8625,5,5,3,5,4,1,1,4,4,2,3,4,4,2,2,3,2,1,4,2,5,2,3,4,2,,2,5,1,5,4,4,2,2,3,1,4,4,5,4,5,4,1,1,5,5,4,2,4,5,1,,1,1,4,1,1,3,5,4,1,4,3,1,1,1,1,1,4,5,1,1,5,3,4,2,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Jen looks like a kind woman who goes about her day trying to put good into the world and make others’ lives better. She’d wake up and enjoy a healthy breakfast before starting her day as a teacher. She would end the day relaxing watching tv shows she enjoys!,2,,3,5,2,4,4,4,1,2,3,1,3,5,5,4,4,1,1,1,5,4,4,2,4,4,,,,,,,4,5,0,6,4,5,1,1,1,2,78,94,23,2,,5,2,6,,1,,1,,1,,172.58.145.16
594,578,10/22/2020 14:43,35.34820557,-83.20279694,1,1,1,5f4bec75a08b217dc8caf2d2,5,4,2,4,5,1,3,4,5,2,2,3,3,2,4,5,3,1,4,4,4,2,1,3,2,,2,4,3,4,4,4,3,3,3,4,3,4,4,2,4,2,4,2,3,4,4,3,3,3,1,,1,3,3,2,3,4,4,3,3,2,4,2,3,2,3,2,4,4,1,5,4,2,3,4,2,,,"She looks friendly and somehow who works hard, and most likely cares for their family and those they are directly involved with. They probably support Trump due to his claims of an improved economy, which everyone desperately wants fixed (so everyone can thrive and be supported) in this day and time.",1,1,,2,3,3,3,3,4,4,3,3,2,4,2,4,3,3,2,4,2,3,4,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,8,3,3,2,1,1,2,40,55,26,2,,5,23,6,,1,,1,,1,,216.116.233.252
595,592,10/22/2020 14:43,39.52720642,-119.9129028,1,1,1,5be3b08c020df800016ecb39,2,5,1,1,5,3,2,2,1,2,4,5,4,4,5,1,3,1,3,3,3,5,2,4,2,,2,4,4,5,5,2,5,4,4,5,5,3,2,1,2,4,4,3,2,3,3,2,5,4,1,,2,4,2,1,3,4,1,1,1,2,5,5,4,5,5,2,3,1,4,4,4,3,5,3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think she's a single mom. So she gets up and get her children ready to school. Then she goes to work. I don't think she is making good money. I think she could be a shop assistant. She works there, then she comes home. She does home tasks, cooks dinner. I think she has not animals at home. She talks to her kids and get the ready to bed.",2,,4,5,4,5,5,2,1,4,5,5,3,4,5,2,2,5,3,1,2,3,3,3,4,4,3,4,1,8,1,3,,,,,,,3,3,3,2,40,71,50,2,,5,1,6,,1,,1,,1,,174.87.230.10
596,895,10/22/2020 14:44,29.54429626,-98.54989624,1,1,1,5f48e3d7f998433ac6356ad4,5,5,3,1,5,3,5,1,1,2,4,1,5,4,2,4,1,1,5,4,5,1,5,4,2,,5,5,2,4,4,3,3,2,2,2,4,4,5,5,4,4,4,1,5,5,5,4,2,2,,1,1,1,4,4,1,5,4,3,2,5,5,1,2,1,1,2,5,2,2,5,5,1,2,4,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jen works as a nurse, caring for others is a passion for her. She arises, feeds her cats, reads the news and then readies for work. After a long day at the hospital battling for,the lives of people who are afflicted, many with COVID-19, she reflects on her way home about what factors contribute to this mess and what can be done. She adamantly opposes Trump and wonders if she has any energy left to work towards a campaign to remove him from office.nshe gets home to watch the evening news in a quiet house, but has difficulty relaxing due to the tone and nature of the news and the state of the country. She wonders if this will end in widespread armed conflict. ",2,,5,5,1,5,4,2,1,1,4,2,5,4,5,3,4,5,1,1,5,4,4,4,5,5,,,,,,,5,5,0,8,5,4,2,1,2,2,40,66,63,2,,8,21,6,,1,,1,,1,,68.206.198.186
597,733,10/22/2020 14:45,36.86329651,-87.48480225,1,1,1,5e992379f1bb6715d48226e0,5,5,1,3,5,1,1,2,1,1,3,4,5,5,4,5,2,1,4,5,5,3,4,5,2,,3,4,3,3,4,3,3,2,2,2,3,4,4,4,4,4,3,2,4,4,4,2,4,4,1,,2,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,4,3,3,4,4,2,4,3,2,,,"I imagine Jen would be a conservative who lives a fairly ordinary life. She has a family, cares about her country, and a stable job. Her average day consists of going to work and spending time with her family.",1,1,,2,4,3,4,3,3,3,3,2,3,3,3,4,3,3,3,4,3,4,4,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,7,3,5,2,2,1,2,40,60,31,1,,5,21,6,,1,,1,,1,,108.222.193.48
598,733,10/22/2020 14:45,46.4151001,-84.28540039,1,1,1,5ceb685da7afdc00166f8391,3,5,3,2,3,4,2,2,1,3,4,4,4,4,4,3,3,2,4,5,5,1,4,4,2,,4,4,3,3,4,4,3,3,3,3,4,4,4,4,4,4,3,2,4,4,4,3,4,3,1,,1,2,3,3,2,2,4,4,3,3,3,2,2,2,1,2,4,4,2,3,4,2,4,2,2,,,Jen wakes up to a very nice house in a middle-class neighborhood in the suburbs. She is married and helps get her family off to school before going to work. Her and her husband both have good paying jobs that support a comfortable lifestyle. After working Jen and her husband bring their children to extra-curriculars before having a nice meal and calling it an evening. ,1,1,,2,3,2,2,2,3,4,2,2,3,4,2,4,4,3,3,3,3,4,2,3,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,7,3,4,2,2,2,2,45,55,34,1,,7,22,1,,1,,1,,1,,71.89.153.226
599,810,10/22/2020 14:47,34.06340027,-118.4667053,1,1,1,5f87229eedaff10de2c1844a,2,4,3,4,5,3,4,4,4,2,2,3,5,2,4,2,2,4,4,4,5,5,4,5,2,,2,4,2,4,4,3,4,3,4,3,4,3,2,3,4,3,4,4,2,5,4,1,4,4,1,,2,2,3,3,3,3,4,3,3,1,4,2,2,2,4,4,4,4,2,3,4,2,4,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jen wakes up, reads up the news and feels depressed about the state of the world. Jen talks with her friends about the importance of voting and donates money to support several democratic candidates even if she isn't a democrat. She cries a few times a goes to sleep. ",2,,3,4,3,5,4,3,3,2,4,3,3,4,4,2,4,4,3,4,4,4,3,5,5,4,,,,,,,2,5,1,7,5,4,2,1,2,6,55,48,27,2,,5,26,6,,1,,1,,1,,172.91.74.83
600,1051,10/22/2020 14:51,40.67500305,-73.67310333,1,1,1,5f3d6a2a0655180ff0b4fe34,4,4,1,3,4,4,3,2,2,2,4,4,4,3,4,4,2,1,5,2,3,1,5,4,2,,1,2,3,4,4,4,4,2,2,3,4,2,4,2,2,1,4,4,1,5,5,2,3,2,1,,4,3,1,4,1,4,4,1,4,2,2,2,5,4,2,4,4,2,5,2,4,1,4,4,2,,,She is mother and a full-time house wife ,1,1,,2,2,4,3,1,1,4,3,4,2,2,1,2,2,2,2,4,4,5,2,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,7,4,3,4,3,1,2,6,25,41,30,2,,4,1,3,,1,,1,,1,,68.196.67.234
601,1205,10/22/2020 16:05,41.58520508,-87.80590057,1,1,1,5de83fac603b1b7971969b8c,4,4,4,5,2,4,4,4,2,2,4,2,4,2,5,4,4,4,2,4,4,1,2,3,2,,2,2,4,3,5,4,4,4,3,2,4,4,5,3,4,4,4,5,3,4,3,3,1,2,1,,2,1,5,2,1,2,5,4,4,4,2,1,2,1,1,2,4,5,2,3,2,3,5,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,jen works every weekday and does not support trump for reelection,2,,2,2,5,4,4,4,3,3,3,4,5,4,4,2,4,2,4,4,2,4,1,4,3,2,,,,,,,2,2,1,6,4,4,4,4,4,2,39,71,25,1,,5,24,6,,1,,1,,1,,162.193.192.40
602,634,10/22/2020 16:42,37.68640137,-121.7653961,1,1,1,5cb5ff63931852001cf69b28,4,5,1,2,3,3,1,1,1,3,4,4,5,5,3,4,1,1,5,4,4,1,5,3,2,,3,4,1,2,4,3,2,1,1,2,4,4,5,5,4,4,1,1,5,5,4,2,4,3,1,,1,1,4,1,2,1,5,4,3,4,3,1,2,1,1,1,4,5,1,1,3,3,3,3,2,,,"Jen lives in a quiet suburb and doesn't support black lives matter because she believes that all lives matter. She lacks the ability to do any fact checking in regards to what the president tells her. She is basically a typical republican white woman ""Karen"".",1,1,,1,1,4,3,1,2,5,3,1,5,3,1,3,2,1,1,3,5,3,1,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,7,5,5,1,1,2,2,45,53,37,1,,5,24,6,,1,,1,,1,,173.167.123.185
603,807,10/22/2020 16:45,37.82499695,-87.56549835,1,1,1,5b5ed13b6b2559000177ed34,4,4,1,1,4,4,1,1,1,1,4,2,5,5,4,2,1,1,5,4,5,1,4,3,2,,2,5,1,3,4,4,2,2,3,2,4,4,4,4,4,2,2,2,4,4,4,3,3,3,1,,2,1,2,4,2,4,5,2,4,5,4,1,1,1,1,1,5,5,2,2,3,2,3,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jen wakes up gets the kids ready for school, then proceeds to get ready for work. She arrives at work on time and is very productive. She gets along well with her co-workers. After work she hangs out with friends. Then she comes home and relaxes while watching TV in the evening. ",2,,2,5,2,2,4,4,2,2,2,2,4,4,4,5,4,2,1,1,4,4,4,3,4,4,,,,,,,5,5,0,7,5,4,1,1,1,2,40,60,32,1,,3,22,6,,1,,1,,1,,75.179.129.26
604,372,10/26/2020 13:24,45.57769775,-122.6795044,1,1,1,596fea64a5c32a0001584755,2,5,4,4,4,2,1,4,5,1,1,4,5,4,5,4,4,1,1,4,4,5,4,2,2,,3,5,3,4,5,2,2,3,4,1,3,3,4,4,4,4,2,1,2,4,4,4,4,2,1,,2,1,2,2,1,5,5,3,2,5,3,1,4,2,1,1,4,5,3,2,4,1,5,4,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jen has an office job which is work from home right now because of the pandemic. She wakes up, makes a cup of coffee, feeds her cat, and then starts work. After work she has a Zoom chat with some friends.",2,,4,5,1,2,5,2,1,2,2,1,3,5,5,5,4,5,1,1,4,4,4,5,4,4,,,,,,,5,5,0,8,5,4,2,1,2,2,43,58,28,2,,5,1,6,,1,,1,,1,,97.115.117.92
